workerid,Answer.language,player1color,player2color,player3color,sentence,condition,conditionOrder,trialnum,response,rt,trainingCorrect
100,English,lavender,midnight,lightblue,Player A placed second,none-half-half,half-none-half,2,F,3865,NA
100,English,lightorange,tan,purple,Player A tied with Player B,all-all-all,all-all-all,5,T,3167,NA
100,English,tan,royalblue,grey,Player B placed second,none-none-none,none-none-none,4,F,2350,NA
100,English,lavender,pink,brown,All the players are tied,half-half-all,all-half-half,7,F,1918,NA
100,English,seafoam,midnight,lavender,Player B tied with Player C,all-all-all,all-all-all,6,T,1838,NA
100,English,seafoam,darkorange,tan,We have a clear winner,none-none-none,none-none-none,9,F,2104,NA
100,English,grey,tan,lightblue,Player C shot perfectly,half-half-half,half-half-half,8,F,2430,NA
100,English,darkorange,seafoam,brown,Every player hit none of his shots,half-half-half,half-half-half,11,F,24037,NA
100,English,purple,lavender,grey,Player B shot perfectly,half-half-half,half-half-half,10,F,2150,NA
100,English,purple,yellow,grey,We have a clear loser,none-all-all,all-none-all,13,T,2214,NA
100,English,yellow,darkorange,wheat,Every player hit all of his shots,all-all-all,all-all-all,12,T,6119,NA
100,English,lightblue,lavender,wheat,Player A made no shots,half-all-all,all-all-half,15,F,2030,NA
100,English,grey,lightorange,darkorange,Someone did better than Player A,half-half-all,half-all-half,14,T,3158,NA
100,English,tan,midnight,lightorange,No player hit none of his shots,half-all-all,all-all-half,17,T,3815,NA
100,English,seafoam,tan,lavender,Exactly one player hit none of his shots,half-half-all,all-half-half,16,F,2454,NA
100,English,grey,seafoam,yellow,Most of the players made shots,none-none-half,half-none-none,19,F,2039,NA
100,English,purple,lightorange,darkorange,Someone did better than Player B,none-none-none,none-none-none,18,F,2119,NA
100,English,seafoam,purple,wheat,Player A was the star player of the round,most-none-all,most-none-all,-1,F,21059,yes
100,English,purple,seafoam,lavender,Player A made none of his baskets,all-none-few,all-none-few,-3,F,6253,yes
100,English,darkorange,royalblue,purple,Player C messed up,all-all-none,all-all-none,-2,T,5990,yes
454,English,lightorange,yellow,wheat,Someone did better than Player B,half-all-all,all-all-half,24,F,2739,NA
454,English,wheat,darkorange,lavender,Player A made no shots,none-half-all,all-half-none,25,F,3050,NA
454,English,darkorange,seafoam,wheat,Player B made no shots,none-half-all,half-all-none,26,F,2184,NA
454,English,wheat,darkorange,seafoam,Most of the players made shots,none-none-all,all-none-none,27,F,5468,NA
454,English,seafoam,yellow,tan,Most of the players missed shots,none-none-half,none-none-half,20,T,2973,NA
454,English,lavender,yellow,purple,No player hit all of his shots,none-half-half,half-none-half,21,T,4167,NA
454,English,grey,lightblue,wheat,Player A tied with Player C,half-half-all,all-half-half,22,F,2775,NA
454,English,grey,darkorange,wheat,All the players are tied,none-none-all,all-none-none,23,F,2163,NA
454,English,brown,pink,lightorange,Exactly one player hit all of his shots,none-none-all,none-none-all,28,T,2498,NA
454,English,lightblue,wheat,tan,No player hit none of his shots,none-all-all,all-none-all,1,F,5228,NA
454,English,wheat,purple,midnight,Someone did better than Player C,none-none-none,none-none-none,0,F,3578,NA
454,English,lightorange,brown,darkorange,Player A placed second,none-none-all,all-none-none,3,F,4119,NA
454,English,lavender,grey,wheat,Exactly one player hit none of his shots,half-half-all,all-half-half,2,F,4633,NA
454,English,tan,brown,wheat,We have a clear loser,half-all-all,all-all-half,5,T,2757,NA
454,English,grey,darkorange,lavender,Player B tied with Player C,none-all-all,all-all-none,4,F,2881,NA
454,English,lavender,seafoam,yellow,Player A tied with Player B,none-half-all,half-all-none,7,F,2861,NA
454,English,seafoam,royalblue,lavender,Player C placed second,none-none-half,none-none-half,6,F,4164,NA
454,English,darkorange,midnight,pink,Every player hit all of his shots,none-half-all,half-all-none,9,F,3491,NA
454,English,purple,brown,lightblue,Player B placed second,half-half-all,half-half-all,8,T,3564,NA
454,English,grey,seafoam,brown,Someone did better than Player A,half-all-all,all-half-all,11,F,2991,NA
454,English,yellow,darkorange,royalblue,Every player hit some of his shots,half-all-all,all-all-half,10,T,2730,NA
454,English,tan,darkorange,royalblue,Player C made no shots,half-half-all,all-half-half,13,F,2815,NA
454,English,lightorange,brown,purple,No player hit some of his shots,none-none-half,half-none-none,12,F,4002,NA
454,English,brown,pink,royalblue,We have a clear winner,none-none-half,none-half-none,15,T,3049,NA
454,English,pink,wheat,tan,Player B shot perfectly,none-all-all,all-none-all,14,F,1889,NA
454,English,wheat,seafoam,midnight,Player C shot perfectly,half-half-half,half-half-half,17,F,2572,NA
454,English,yellow,purple,pink,Player A shot perfectly,half-all-all,all-half-all,16,T,2161,NA
454,English,yellow,lightorange,brown,Exactly one player hit some of his shots,half-half-half,half-half-half,19,F,3011,NA
454,English,royalblue,lightorange,grey,Every player hit none of his shots,none-none-half,half-none-none,18,F,2746,NA
454,English,brown,lavender,seafoam,Player A was the star player of the round,most-none-all,most-none-all,-1,F,5546,yes
454,English,seafoam,brown,pink,Player A made none of his baskets,all-none-few,all-none-few,-3,F,10945,no
454,English,darkorange,wheat,royalblue,Player C messed up,all-all-none,all-all-none,-2,T,6037,yes
455,English,midnight,lightorange,pink,Every player hit none of his shots,half-all-all,all-all-half,24,F,3469,NA
455,English,darkorange,lightblue,royalblue,Every player hit some of his shots,half-half-half,half-half-half,25,T,2190,NA
455,English,purple,wheat,lightorange,Player A tied with Player B,none-half-half,none-half-half,26,F,2550,NA
455,English,brown,seafoam,lightblue,Player B placed second,half-half-all,half-all-half,27,F,3062,NA
455,English,grey,royalblue,darkorange,Player C made no shots,none-none-all,all-none-none,20,T,2099,NA
455,English,seafoam,lightorange,lightblue,No player hit none of his shots,all-all-all,all-all-all,21,T,9687,NA
455,English,lightblue,darkorange,seafoam,Someone did better than Player B,half-half-half,half-half-half,22,F,3517,NA
455,English,tan,royalblue,pink,Player B shot perfectly,none-half-all,none-all-half,23,T,3808,NA
455,English,wheat,tan,lightblue,Most of the players missed shots,none-none-all,all-none-none,28,T,2982,NA
455,English,yellow,brown,grey,Exactly one player hit all of his shots,none-all-all,all-none-all,1,F,4091,NA
455,English,wheat,seafoam,midnight,Someone did better than Player A,none-all-all,all-all-none,0,F,6152,NA
455,English,grey,purple,seafoam,No player hit some of his shots,none-all-all,none-all-all,3,T,6414,NA
455,English,darkorange,tan,lightblue,Player A shot perfectly,none-half-all,none-all-half,2,F,3541,NA
455,English,lightorange,wheat,grey,We have a clear loser,half-half-all,half-half-all,5,F,4596,NA
455,English,lavender,midnight,lightblue,Player C shot perfectly,half-all-all,all-all-half,4,F,3406,NA
455,English,royalblue,yellow,pink,All the players are tied,half-half-half,half-half-half,7,T,4308,NA
455,English,darkorange,royalblue,purple,Someone did better than Player C,half-half-all,all-half-half,6,T,7982,NA
455,English,lightorange,brown,lavender,Player B made no shots,all-all-all,all-all-all,9,F,2591,NA
455,English,seafoam,lightorange,lavender,Player A made no shots,none-half-all,none-all-half,8,T,3284,NA
455,English,yellow,midnight,wheat,Player C placed second,half-half-all,all-half-half,11,T,5022,NA
455,English,wheat,grey,tan,No player hit all of his shots,none-half-half,none-half-half,10,T,3733,NA
455,English,lavender,purple,lightblue,Exactly one player hit none of his shots,none-half-half,half-none-half,13,T,3222,NA
455,English,seafoam,pink,purple,Most of the players made shots,half-all-all,half-all-all,12,F,8142,NA
455,English,midnight,yellow,pink,Player A placed second,half-half-all,half-half-all,15,T,4247,NA
455,English,seafoam,tan,grey,Player A tied with Player C,none-all-all,none-all-all,14,F,3348,NA
455,English,wheat,lightorange,lightblue,Every player hit all of his shots,none-half-half,none-half-half,17,F,3436,NA
455,English,lavender,purple,lightorange,Player B tied with Player C,none-none-none,none-none-none,16,T,3982,NA
455,English,seafoam,purple,lightblue,Exactly one player hit some of his shots,half-half-all,half-half-all,19,F,3182,NA
455,English,purple,lavender,tan,We have a clear winner,none-half-all,all-half-none,18,T,3719,NA
455,English,yellow,grey,seafoam,Player A was the star player of the round,most-none-all,most-none-all,-1,F,6820,yes
455,English,midnight,darkorange,brown,Player A made none of his baskets,all-none-few,all-none-few,-3,F,9684,yes
455,English,midnight,lightorange,grey,Player C messed up,all-all-none,all-all-none,-2,T,5130,yes
456,english,lavender,midnight,lightorange,Most of the players made shots,half-half-half,half-half-half,24,T,2610,NA
456,english,lightorange,yellow,grey,Player B tied with Player C,none-all-all,none-all-all,25,T,16837,NA
456,english,pink,royalblue,brown,Someone did better than Player B,none-half-half,none-half-half,26,F,9170,NA
456,english,yellow,darkorange,lightorange,Exactly one player hit all of his shots,none-half-all,none-half-all,27,T,6993,NA
456,english,royalblue,seafoam,lightblue,Every player hit all of his shots,half-half-half,half-half-half,20,F,3580,NA
456,english,purple,lightorange,brown,Player C placed second,none-half-half,none-half-half,21,F,4934,NA
456,english,darkorange,royalblue,brown,Player C made no shots,half-half-half,half-half-half,22,F,3489,NA
456,english,yellow,lavender,lightorange,Player B made no shots,none-all-all,all-all-none,23,F,4584,NA
456,english,pink,wheat,brown,Exactly one player hit some of his shots,none-none-none,none-none-none,28,F,3435,NA
456,english,wheat,seafoam,royalblue,No player hit all of his shots,none-none-all,all-none-none,1,F,8891,NA
456,english,grey,darkorange,yellow,Player A placed second,none-half-all,none-half-all,0,F,11317,NA
456,english,royalblue,purple,seafoam,No player hit none of his shots,none-none-none,none-none-none,3,T,2141,NA
456,english,lavender,brown,purple,Most of the players missed shots,all-all-all,all-all-all,2,F,3992,NA
456,english,grey,lightorange,lightblue,Someone did better than Player A,half-half-all,half-all-half,5,T,3985,NA
456,english,purple,royalblue,darkorange,We have a clear loser,none-half-all,half-all-none,4,T,4939,NA
456,english,lightblue,darkorange,royalblue,Player B shot perfectly,half-all-all,all-half-all,7,F,3182,NA
456,english,lightblue,seafoam,pink,No player hit some of his shots,none-none-half,half-none-none,6,F,2703,NA
456,english,tan,wheat,lightblue,Player B placed second,half-half-all,all-half-half,9,T,7099,NA
456,english,pink,seafoam,lightorange,Player A tied with Player C,half-half-all,half-all-half,8,T,2843,NA
456,english,grey,brown,royalblue,We have a clear winner,none-none-half,none-half-none,11,T,10083,NA
456,english,tan,yellow,lavender,Someone did better than Player C,none-all-all,all-all-none,10,T,4077,NA
456,english,purple,grey,midnight,Every player hit none of his shots,none-none-none,none-none-none,13,T,3417,NA
456,english,pink,lavender,seafoam,Every player hit some of his shots,half-half-half,half-half-half,12,T,9825,NA
456,english,lightblue,brown,yellow,Player A made no shots,none-none-none,none-none-none,15,T,2812,NA
456,english,lightblue,lightorange,grey,Player C shot perfectly,none-half-all,all-none-half,14,F,2547,NA
456,english,tan,royalblue,darkorange,Player A tied with Player B,half-half-all,half-half-all,17,T,4478,NA
456,english,tan,grey,brown,All the players are tied,none-half-all,half-none-all,16,F,3314,NA
456,english,pink,wheat,royalblue,Player A shot perfectly,none-none-all,none-all-none,19,F,2333,NA
456,english,grey,pink,seafoam,Exactly one player hit none of his shots,none-all-all,all-none-all,18,T,4519,NA
456,english,grey,royalblue,purple,Player A was the star player of the round,most-none-all,most-none-all,-1,F,6385,yes
456,english,purple,lightorange,lavender,Player A made none of his baskets,all-none-few,all-none-few,-3,F,10549,yes
456,english,wheat,royalblue,seafoam,Player C messed up,all-all-none,all-all-none,-2,T,7069,yes
457,English,midnight,tan,purple,No player hit some of his shots,none-none-half,none-half-none,24,F,3151,NA
457,English,tan,lightorange,yellow,We have a clear winner,half-half-half,half-half-half,25,F,2233,NA
457,English,seafoam,grey,tan,Someone did better than Player B,half-half-all,half-half-all,26,T,2709,NA
457,English,purple,lavender,grey,Player B placed second,none-half-all,none-all-half,27,F,2796,NA
457,English,purple,brown,yellow,Player C made no shots,half-half-all,half-all-half,20,F,2081,NA
457,English,yellow,lavender,grey,No player hit all of his shots,none-none-half,none-none-half,21,T,2889,NA
457,English,wheat,grey,tan,Player A tied with Player B,none-all-all,none-all-all,22,F,1896,NA
457,English,seafoam,brown,darkorange,Every player hit none of his shots,none-none-none,none-none-none,23,T,2495,NA
457,English,brown,lavender,wheat,Exactly one player hit none of his shots,half-all-all,half-all-all,28,F,4009,NA
457,English,darkorange,midnight,lavender,Every player hit all of his shots,none-half-half,half-half-none,1,F,5181,NA
457,English,lavender,pink,lightorange,Player C placed second,half-half-half,half-half-half,0,F,7123,NA
457,English,brown,lightorange,lightblue,Player B made no shots,none-none-all,none-none-all,3,T,4817,NA
457,English,purple,yellow,lavender,Exactly one player hit all of his shots,none-all-all,all-none-all,2,F,6271,NA
457,English,darkorange,tan,pink,Exactly one player hit some of his shots,half-half-all,half-half-all,5,T,3402,NA
457,English,yellow,pink,tan,All the players are tied,none-none-half,half-none-none,4,F,3662,NA
457,English,wheat,tan,brown,Player A placed second,half-half-all,all-half-half,7,F,3310,NA
