workerid,language,subjectCondition,player1color,player2color,player3color,sentence,condition,conditionOrder,trialnum,response,rt,trainingCorrect
419,English,only,grey,lavender,lightblue,Player A placed second,half-all-all,all-all-half,12,1,5845,
419,English,only,pink,tan,lightorange,We have a clear loser,none-all-all,all-none-all,15,7,4832,
419,English,only,lightblue,tan,wheat,No player hit all of his shots,none-half-all,all-none-half,14,1,5423,
419,English,only,grey,tan,lightorange,Exactly one player hit none of his shots,none-none-none,none-none-none,17,1,4290,
419,English,only,darkorange,purple,tan,Every player hit all of his shots,none-half-half,none-half-half,16,1,4276,
419,English,only,yellow,lightblue,seafoam,We have a clear winner,half-half-all,half-half-all,19,7,4302,
419,English,only,midnight,lightblue,pink,Player B tied with Player C,half-half-all,half-all-half,18,1,6628,
419,English,only,lavender,brown,purple,Player A was the star player of the round,most-none-all,most-none-all,-1,1,6730,yes
419,English,only,seafoam,darkorange,grey,Player A made none of his baskets,all-none-few,all-none-few,-3,1,14282,yes
419,English,only,lavender,lightorange,grey,Player C messed up,all-all-none,all-all-none,-2,6,10411,no
420,English,focus,midnight,brown,yellow,Every player hit <b>SOME</b> of his shots,none-all-all,all-none-all,24,1,2892,
420,English,focus,brown,lightblue,midnight,Player B made no shots,half-half-all,half-all-half,25,1,3143,
420,English,focus,purple,midnight,darkorange,Player A made no shots,half-half-all,half-all-half,26,1,4041,
420,English,focus,darkorange,midnight,lightorange,Exactly one player hit <b>NONE</b> of his shots,half-half-all,all-half-half,27,1,3424,
420,English,focus,royalblue,pink,midnight,Someone did better than Player B,all-all-all,all-all-all,20,1,3452,
420,English,focus,purple,lightblue,midnight,Every player hit <b>NONE</b> of his shots,none-half-all,all-none-half,21,1,4658,
420,English,focus,grey,wheat,lavender,Exactly one player hit <b>SOME</b> of his shots,none-half-half,half-none-half,22,1,4699,
420,English,focus,tan,grey,pink,Player A placed second,none-half-all,all-half-none,23,1,3605,
420,English,focus,darkorange,brown,lavender,Player B placed second,none-none-all,none-all-none,28,1,3896,
420,English,focus,brown,lightblue,midnight,Player A tied with Player C,none-all-all,none-all-all,1,1,4864,
420,English,focus,tan,pink,lavender,Player B tied with Player C,half-all-all,all-all-half,0,1,7539,
420,English,focus,lavender,lightorange,seafoam,Someone did better than Player A,half-half-half,half-half-half,3,1,6216,
420,English,focus,lightblue,lavender,tan,Player A shot perfectly,none-none-none,none-none-none,2,1,5783,
420,English,focus,grey,royalblue,purple,Someone did better than Player C,half-half-all,half-half-all,5,1,5884,
420,English,focus,midnight,lightorange,darkorange,Exactly one player hit <b>ALL</b> of his shots,none-none-half,half-none-none,4,1,5538,
420,English,focus,midnight,royalblue,tan,Every player hit <b>ALL</b> of his shots,all-all-all,all-all-all,7,7,3938,
420,English,focus,lightorange,lightblue,tan,All the players are tied,none-half-all,all-none-half,6,1,5924,
420,English,focus,yellow,purple,darkorange,No player hit <b>ALL</b> of his shots,half-half-all,half-half-all,9,1,6566,
420,English,focus,pink,midnight,lightblue,Player C shot perfectly,none-none-none,none-none-none,8,1,2861,
420,English,focus,pink,midnight,purple,Most of the players made shots,half-half-all,all-half-half,11,7,5894,
420,English,focus,royalblue,seafoam,yellow,Player C made no shots,none-none-half,half-none-none,10,7,5500,
420,English,focus,yellow,grey,wheat,No player hit <b>NONE</b> of his shots,half-half-all,half-all-half,13,6,8489,
420,English,focus,darkorange,wheat,grey,Player B shot perfectly,none-half-all,none-half-all,12,1,3453,
420,English,focus,purple,tan,royalblue,Player A tied with Player B,half-half-half,half-half-half,15,7,5711,
420,English,focus,lightblue,lavender,wheat,Player C placed second,none-none-none,none-none-none,14,1,3530,
420,English,focus,grey,tan,lightblue,We have a clear winner,half-all-all,half-all-all,17,1,3789,
420,English,focus,royalblue,wheat,brown,No player hit <b>SOME</b> of his shots,none-half-half,none-half-half,16,1,10051,
420,English,focus,wheat,purple,pink,Most of the players missed shots,none-none-half,none-none-half,19,7,3447,
420,English,focus,wheat,lavender,purple,We have a clear loser,none-all-all,none-all-all,18,7,3571,
420,English,focus,tan,brown,purple,Player A was the star player of the round,most-none-all,most-none-all,-1,1,14059,yes
420,English,focus,lightorange,wheat,brown,Player A made none of his baskets,all-none-few,all-none-few,-3,1,36504,no
420,English,focus,tan,darkorange,midnight,Player C messed up,all-all-none,all-all-none,-2,7,11367,yes
421,English,only,lightorange,wheat,lightblue,Every player hit none of his shots,half-all-all,all-half-all,24,1,2854,
421,English,only,lightorange,wheat,royalblue,Player A placed second,none-none-none,none-none-none,25,1,2966,
421,English,only,midnight,purple,darkorange,Player A made no shots,none-none-all,none-none-all,26,7,4158,
421,English,only,wheat,purple,pink,Exactly one player hit none of his shots,none-none-half,none-half-none,27,1,3758,
421,English,only,grey,purple,tan,We have a clear loser,half-all-all,all-half-all,20,7,4231,
421,English,only,royalblue,lavender,midnight,Someone did better than Player B,all-all-all,all-all-all,21,1,4718,
421,English,only,darkorange,seafoam,grey,Every player hit only some of his shots,none-none-none,none-none-none,22,1,2134,
421,English,only,wheat,purple,lightblue,No player hit only some of his shots,none-none-all,none-all-none,23,7,6615,
421,English,only,pink,darkorange,lightblue,Player A tied with Player C,none-none-half,none-none-half,28,1,3102,
421,English,only,midnight,grey,purple,Player B made no shots,none-none-all,none-all-none,1,7,5517,
421,English,only,midnight,seafoam,grey,Someone did better than Player A,none-half-half,half-half-none,0,1,10647,
421,English,only,royalblue,midnight,wheat,All the players are tied,half-half-half,half-half-half,3,7,3061,
421,English,only,brown,pink,lightorange,We have a clear winner,half-half-all,half-half-all,2,7,3580,
421,English,only,tan,brown,midnight,Someone did better than Player C,half-half-all,half-half-all,5,1,4462,
421,English,only,royalblue,wheat,lightorange,Most of the players missed shots,all-all-all,all-all-all,4,1,2982,
421,English,only,royalblue,tan,wheat,No player hit all of his shots,half-all-all,half-all-all,7,1,4038,
421,English,only,purple,lightblue,midnight,Player B shot perfectly,none-all-all,all-none-all,6,1,4725,
421,English,only,royalblue,midnight,darkorange,Exactly one player hit all of his shots,all-all-all,all-all-all,9,1,2622,
421,English,only,midnight,royalblue,lavender,No player hit none of his shots,half-all-all,all-half-all,8,1,6397,
421,English,only,brown,tan,seafoam,Player B placed second,none-all-all,all-none-all,11,1,5414,
421,English,only,seafoam,grey,darkorange,Player A tied with Player B,none-none-all,none-all-none,10,1,3126,
421,English,only,wheat,midnight,lightblue,Player C placed second,none-half-all,none-half-all,13,1,6198,
421,English,only,pink,midnight,darkorange,Player A shot perfectly,none-half-all,half-all-none,12,1,3247,
421,English,only,lightorange,seafoam,lightblue,Player B tied with Player C,none-none-half,none-none-half,15,1,5933,
421,English,only,royalblue,wheat,lavender,Player C made no shots,none-none-none,none-none-none,14,7,2422,
421,English,only,pink,darkorange,midnight,Every player hit all of his shots,none-none-none,none-none-none,17,1,3214,
421,English,only,pink,lightorange,royalblue,Most of the players made shots,none-none-all,none-all-none,16,1,2614,
421,English,only,seafoam,lightblue,tan,Exactly one player hit only some of his shots,half-half-half,half-half-half,19,1,3375,
421,English,only,pink,darkorange,purple,Player C shot perfectly,half-all-all,all-all-half,18,1,2558,
421,English,only,yellow,royalblue,brown,Player A was the star player of the round,most-none-all,most-none-all,-1,1,8134,yes
421,English,only,brown,purple,lightblue,Player A made none of his baskets,all-none-few,all-none-few,-3,1,29032,no
421,English,only,tan,lightorange,darkorange,Player C messed up,all-all-none,all-all-none,-2,7,7252,yes
422,English,only,midnight,yellow,seafoam,Exactly one player hit all of his shots,half-half-all,half-all-half,24,6,3791,
422,English,only,yellow,tan,purple,Most of the players missed shots,none-none-none,none-none-none,25,2,7312,
422,English,only,brown,grey,tan,We have a clear loser,none-half-all,all-none-half,26,6,3717,
422,English,only,purple,royalblue,midnight,Every player hit only some of his shots,none-none-none,none-none-none,27,1,5133,
422,English,only,lavender,purple,lightblue,Player A shot perfectly,none-half-all,none-all-half,20,1,2748,
422,English,only,lightblue,lavender,darkorange,Player A made no shots,none-none-all,all-none-none,21,1,2708,
422,English,only,midnight,brown,tan,Player A placed second,half-half-half,half-half-half,22,1,3903,
422,English,only,brown,lightblue,wheat,No player hit only some of his shots,all-all-all,all-all-all,23,3,17709,
422,English,only,midnight,royalblue,wheat,Player C made no shots,none-none-none,none-none-none,28,7,3316,
422,English,only,lightorange,darkorange,tan,Exactly one player hit none of his shots,none-none-none,none-none-none,1,1,4934,
422,English,only,pink,lightorange,seafoam,Every player hit none of his shots,half-all-all,half-all-all,0,1,10446,
422,English,only,purple,pink,lightblue,Someone did better than Player C,none-half-all,none-half-all,3,1,4829,
422,English,only,darkorange,yellow,lavender,Player B tied with Player C,none-none-all,none-none-all,2,1,5116,
422,English,only,midnight,pink,darkorange,Player B shot perfectly,none-all-all,none-all-all,5,7,4219,
422,English,only,seafoam,lightorange,lightblue,Player C placed second,none-half-all,none-all-half,4,6,6684,
422,English,only,pink,royalblue,grey,Someone did better than Player A,none-half-half,half-half-none,7,1,5428,
422,English,only,midnight,lightorange,grey,We have a clear winner,none-all-all,all-none-all,6,1,6797,
422,English,only,yellow,seafoam,tan,All the players are tied,none-none-none,none-none-none,9,6,3531,
422,English,only,royalblue,lavender,wheat,Player B placed second,half-half-half,half-half-half,8,1,3533,
422,English,only,yellow,midnight,tan,No player hit none of his shots,none-none-none,none-none-none,11,1,12080,
422,English,only,lavender,grey,lightblue,Player A tied with Player B,none-none-none,none-none-none,10,6,7228,
422,English,only,grey,purple,midnight,Player C shot perfectly,half-half-half,half-half-half,13,1,3601,
422,English,only,seafoam,grey,darkorange,No player hit all of his shots,none-half-all,half-all-none,12,1,4664,
422,English,only,wheat,purple,brown,Exactly one player hit only some of his shots,half-all-all,all-all-half,15,5,8108,
422,English,only,grey,seafoam,purple,Player A tied with Player C,all-all-all,all-all-all,14,5,5198,
422,English,only,lavender,purple,wheat,Player B made no shots,none-all-all,all-all-none,17,1,2892,
422,English,only,royalblue,darkorange,lightorange,Someone did better than Player B,none-none-half,half-none-none,16,6,4004,
422,English,only,tan,lightorange,seafoam,Every player hit all of his shots,half-all-all,all-all-half,19,1,2964,
422,English,only,yellow,lightorange,grey,Most of the players made shots,none-none-all,all-none-none,18,1,3932,
422,English,only,yellow,wheat,lightblue,Player A was the star player of the round,most-none-all,most-none-all,-1,1,8010,yes
422,English,only,brown,midnight,seafoam,Player A made none of his baskets,all-none-few,all-none-few,-3,1,12985,yes
422,English,only,brown,tan,seafoam,Player C messed up,all-all-none,all-all-none,-2,6,9448,yes
423,english,focus,seafoam,lightblue,grey,Someone did better than Player A,none-half-all,none-half-all,24,6,11036,
423,english,focus,wheat,seafoam,brown,Exactly one player hit <b>ALL</b> of his shots,none-half-half,half-half-none,25,1,5878,
423,english,focus,lightblue,darkorange,tan,Someone did better than Player C,none-half-half,half-none-half,26,2,10502,
423,english,focus,lavender,lightblue,seafoam,Every player hit <b>ALL</b> of his shots,half-half-all,half-half-all,27,2,7530,
423,english,focus,lightorange,purple,royalblue,Every player hit <b>SOME</b> of his shots,all-all-all,all-all-all,20,3,4221,
423,english,focus,pink,purple,tan,Player B tied with Player C,none-none-none,none-none-none,21,6,9680,
423,english,focus,purple,brown,wheat,Player A shot perfectly,none-none-none,none-none-none,22,2,6878,
423,english,focus,tan,grey,brown,Player C shot perfectly,half-half-half,half-half-half,23,1,7346,
423,english,focus,darkorange,grey,seafoam,Exactly one player hit <b>NONE</b> of his shots,none-half-all,all-none-half,28,7,6149,
423,english,focus,pink,seafoam,yellow,We have a clear loser,none-none-all,none-none-all,1,2,15285,
423,english,focus,lavender,grey,royalblue,Player A tied with Player C,half-half-all,half-half-all,0,2,18262,
423,english,focus,grey,yellow,purple,Player B shot perfectly,none-none-all,none-all-none,3,7,4923,
423,english,focus,lavender,darkorange,pink,Player B placed second,half-all-all,all-half-all,2,1,8103,
423,english,focus,tan,midnight,wheat,All the players are tied,none-half-all,half-all-none,5,1,10006,
423,english,focus,wheat,purple,yellow,No player hit <b>NONE</b> of his shots,all-all-all,all-all-all,4,7,27492,
423,english,focus,lightorange,royalblue,wheat,Player A made no shots,none-none-all,all-none-none,7,1,7469,
423,english,focus,yellow,darkorange,tan,Most of the players missed shots,half-all-all,half-all-all,6,2,10945,
423,english,focus,grey,royalblue,purple,We have a clear winner,none-none-none,none-none-none,9,1,9208,
423,english,focus,seafoam,royalblue,pink,Player C made no shots,none-none-half,none-none-half,8,2,8446,
423,english,focus,royalblue,yellow,grey,Player B made no shots,all-all-all,all-all-all,11,1,5190,
423,english,focus,seafoam,yellow,midnight,Player C placed second,none-none-half,none-half-none,10,1,7401,
